pedido_id,cliente_id,data_pedido,valor_total,status_x,n_itens,transportadora_id,data_envio,data_entrega_prevista,data_entrega_real,atraso_dias,avaliacao_cliente,status_y,regiao_id,cidade,nome_x,tempo_medio_entrega_dias,taxa_atraso,nome_y,distancia_media_km,taxa_congestionamento,tempo_processamento,tempo_entrega_estimado,mes_pedido,dia_semana_pedido,fim_de_semana,atrasada,eficiencia_entrega,valor_total_scaled,tempo_processamento_scaled,tempo_entrega_estimado_scaled,distancia_media_km_scaled,taxa_congestionamento_scaled,metodo_pagamento_Cartão de Crédito,metodo_pagamento_Pix,metodo_pagamento_Transferência,estado_AL,estado_AM,estado_AP,estado_BA,estado_CE,estado_DF,estado_ES,estado_GO,estado_MA,estado_MG,estado_MS,estado_MT,estado_PA,estado_PB,estado_PE,estado_PI,estado_PR,estado_RJ,estado_RN,estado_RO,estado_RR,estado_RS,estado_SC,estado_SE,estado_SP,estado_TO
234,169,2023-07-03,4982.98,Entregue,4,2,2023-07-04,2023-07-09,2023-07-09,0,4,Entregue,3,Guerra de Melo,Transportadora_B,3,0.16,Região_C,1336,1.7,1,5,7,0,0,0,1.0,1.1728470028563545,-1.245847529192911,-1.277659109502207,0.4165631728352765,-0.14250757711835713,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
235,198,2023-12-20,2039.71,Entregue,4,1,2023-12-23,2024-01-08,2024-01-08,0,3,Entregue,4,Almeida,Transportadora_A,9,0.26,Região_D,1204,1.87,3,16,12,2,0,0,1.0,-0.5581312807548082,1.201790052718506,1.1953745354959062,0.0490074320982676,0.5096132333828737,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
236,214,2023-10-30,2653.65,Entregue,4,1,2023-11-01,2023-11-12,2023-11-12,0,5,Entregue,2,Almeida,Transportadora_A,9,0.26,Região_B,1392,1.27,2,11,10,0,0,0,1.0,-0.1970645735073462,-0.0220287382372025,0.07126833322403657,0.5724959113297651,-1.791989627209704,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
237,248,2023-09-07,789.52,Entregue,1,1,2023-09-09,2023-09-24,2023-09-30,6,2,Entregue,3,Gomes,Transportadora_A,9,0.26,Região_C,1336,1.7,2,15,9,3,0,1,0.7142857142857143,-1.2933855185202323,-0.0220287382372025,0.9705532950415322,0.4165631728352765,-0.14250757711835713,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
238,269,2023-10-23,6346.26,Entregue,5,4,2023-10-25,2023-11-09,2023-11-09,0,5,Entregue,5,Pereira do Campo,Transportadora_D,8,0.27,Região_E,1444,1.96,2,15,10,0,0,0,1.0,1.9746110525294822,-0.0220287382372025,0.9705532950415322,0.7172905970746474,0.8548536624717598,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
239,77,2023-10-13,3822.99,Entregue,5,3,2023-10-15,2023-10-28,2023-11-01,4,2,Entregue,3,Novaes de Moraes,Transportadora_C,8,0.2,Região_C,1336,1.7,2,13,10,4,0,1,0.7647058823529411,0.49064064760994053,-0.0220287382372025,0.5209108141327844,0.4165631728352765,-0.14250757711835713,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
240,170,2023-05-23,720.12,Entregue,1,7,2023-05-24,2023-06-01,2023-06-01,0,3,Entregue,3,Dias,Transportadora_G,5,0.28,Região_C,1336,1.7,1,8,5,1,0,0,1.0,-1.3342006299040383,-1.245847529192911,-0.6031953881390851,0.4165631728352765,-0.14250757711835713,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
241,236,2023-08-16,4867.96,Entregue,5,1,2023-08-18,2023-09-04,2023-09-08,4,1,Entregue,5,Brito,Transportadora_A,9,0.26,Região_E,1444,1.96,2,17,8,2,0,1,0.8095238095238095,1.1052021309346636,-0.0220287382372025,1.4201957759502801,0.7172905970746474,0.8548536624717598,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
242,47,2023-11-06,3644.27,Entregue,5,6,2023-11-08,2023-11-25,2023-11-25,0,3,Entregue,3,Barbosa,Transportadora_F,10,0.21,Região_C,1336,1.7,2,17,11,0,0,0,1.0,0.38553291408668694,-0.0220287382372025,1.4201957759502801,0.4165631728352765,-0.14250757711835713,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
243,170,2023-10-14,5501.52,Entregue,5,4,2023-10-17,2023-10-30,2023-11-02,3,3,Entregue,3,Dias,Transportadora_D,8,0.27,Região_C,1336,1.7,3,13,10,5,1,1,0.8125,1.4778076348010056,1.201790052718506,0.5209108141327844,0.4165631728352765,-0.14250757711835713,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
244,281,2023-09-25,4281.79,Entregue,3,3,2023-09-27,2023-10-07,2023-10-07,0,5,Entregue,2,Farias,Transportadora_C,8,0.2,Região_B,1392,1.27,2,10,9,0,0,0,1.0,0.7604673493806927,-0.0220287382372025,-0.15355290723033735,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
245,55,2023-05-11,4240.08,Entregue,5,4,2023-05-13,2023-05-28,2023-05-28,0,3,Entregue,5,Jesus,Transportadora_D,8,0.27,Região_E,1444,1.96,2,15,5,3,0,0,1.0,0.7359371145706272,-0.0220287382372025,0.9705532950415322,0.7172905970746474,0.8548536624717598,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
246,24,2023-11-21,3371.21,Entregue,5,1,2023-11-23,2023-12-10,2023-12-10,0,3,Entregue,5,Pinto do Amparo,Transportadora_A,9,0.26,Região_E,1444,1.96,2,17,11,1,0,0,1.0,0.22494250609732,-0.0220287382372025,1.4201957759502801,0.7172905970746474,0.8548536624717598,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
247,300,2023-09-05,3952.0,Entregue,5,6,2023-09-07,2023-09-19,2023-09-19,0,4,Entregue,2,Ferreira,Transportadora_F,10,0.21,Região_B,1392,1.27,2,12,9,1,0,0,1.0,0.5665132343480503,-0.0220287382372025,0.2960895736784105,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
248,128,2023-05-21,3606.98,Entregue,4,7,2023-05-22,2023-05-28,2023-05-28,0,5,Entregue,2,Fonseca,Transportadora_G,5,0.28,Região_B,1392,1.27,1,6,5,6,1,0,1.0,0.3636021431428523,-1.245847529192911,-1.052837869047833,0.5724959113297651,-1.791989627209704,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
249,281,2023-06-10,5793.63,Entregue,5,3,2023-06-13,2023-06-23,2023-06-23,0,5,Entregue,2,Farias,Transportadora_C,8,0.2,Região_B,1392,1.27,3,10,6,5,1,0,1.0,1.6496016144310282,1.201790052718506,-0.15355290723033735,0.5724959113297651,-1.791989627209704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
250,258,2023-10-05,3365.15,Entregue,3,7,2023-10-07,2023-10-16,2023-10-16,0,5,Entregue,5,Almeida,Transportadora_G,5,0.28,Região_E,1444,1.96,2,9,10,3,0,0,1.0,0.22137853527619805,-0.0220287382372025,-0.3783741476847113,0.7172905970746474,0.8548536624717598,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
251,217,2023-01-07,4374.14,Entregue,5,1,2023-01-10,2023-01-25,2023-02-01,7,1,Entregue,3,Vasconcelos do Oeste,Transportadora_A,9,0.26,Região_C,1336,1.7,3,15,1,5,1,1,0.6818181818181818,0.8147796769930055,1.201790052718506,0.9705532950415322,0.4165631728352765,-0.14250757711835713,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
252,129,2023-03-16,1014.54,Entregue,1,1,2023-03-17,2023-03-28,2023-03-28,0,4,Entregue,2,Fernandes do Campo,Transportadora_A,9,0.26,Região_B,1392,1.27,1,11,3,3,0,0,1.0,-1.1610481069412117,-1.245847529192911,0.07126833322403657,0.5724959113297651,-1.791989627209704,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
253,288,2023-04-25,5751.98,Entregue,5,7,2023-04-27,2023-05-06,2023-05-06,0,5,Entregue,4,Cunha de Goiás,Transportadora_G,5,0.28,Região_D,1204,1.87,2,9,4,1,0,0,1.0,1.6251066664607754,-0.0220287382372025,-0.3783741476847113,0.0490074320982676,0.5096132333828737,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
254,283,2023-01-28,1110.66,Entregue,1,8,2023-01-29,2023-02-05,2023-02-05,0,5,Entregue,4,Moraes Alegre,Transportadora_H,4,0.11,Região_D,1204,1.87,1,7,1,5,1,0,1.0,-1.1045185895606435,-1.245847529192911,-0.8280166285934591,0.0490074320982676,0.5096132333828737,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
255,280,2023-11-05,1479.66,Entregue,2,3,2023-11-07,2023-11-21,2023-11-21,0,3,Entregue,4,Nogueira,Transportadora_C,8,0.2,Região_D,1204,1.87,2,14,11,6,1,0,1.0,-0.8875045247101475,-0.0220287382372025,0.7457320545871583,0.0490074320982676,0.5096132333828737,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
256,89,2023-09-21,1071.09,Entregue,1,7,2023-09-22,2023-10-01,2023-10-04,3,1,Entregue,4,Borges,Transportadora_G,5,0.28,Região_D,1204,1.87,1,9,9,3,0,1,0.75,-1.1277902604173755,-1.245847529192911,-0.3783741476847113,0.0490074320982676,0.5096132333828737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
257,300,2023-05-11,1744.26,Entregue,1,3,2023-05-13,2023-05-23,2023-05-26,3,3,Entregue,2,Ferreira,Transportadora_C,8,0.2,Região_B,1392,1.27,2,10,5,3,0,1,0.7692307692307693,-0.7318895611344262,-0.0220287382372025,-0.15355290723033735,0.5724959113297651,-1.791989627209704,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
258,155,2023-09-09,6153.13,Entregue,5,3,2023-09-10,2023-09-20,2023-09-20,0,5,Entregue,2,Nogueira de Abreu,Transportadora_C,8,0.2,Região_B,1392,1.27,1,10,9,5,1,0,1.0,1.8610285963111184,-1.245847529192911,-0.15355290723033735,0.5724959113297651,-1.791989627209704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
259,213,2023-10-06,5194.98,Entregue,5,6,2023-10-09,2023-10-28,2023-10-28,0,4,Entregue,5,da Paz,Transportadora_F,10,0.21,Região_E,1444,1.96,3,19,10,4,0,0,1.0,1.2975271701959346,1.201790052718506,1.869838256859028,0.7172905970746474,0.8548536624717598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
260,272,2023-09-01,5851.38,Entregue,5,4,2023-09-04,2023-09-17,2023-09-17,0,5,Entregue,3,Santos,Transportadora_D,8,0.27,Região_C,1336,1.7,3,13,9,4,0,0,1.0,1.6835651977511261,1.201790052718506,0.5209108141327844,0.4165631728352765,-0.14250757711835713,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
261,196,2023-02-28,4423.11,Entregue,4,6,2023-03-03,2023-03-20,2023-03-20,0,5,Entregue,3,da Cruz,Transportadora_F,10,0.21,Região_C,1336,1.7,3,17,2,1,0,0,1.0,0.8435796194204543,1.201790052718506,1.4201957759502801,0.4165631728352765,-0.14250757711835713,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
262,250,2023-01-23,2386.33,Entregue,3,2,2023-01-24,2023-01-29,2023-01-29,0,5,Entregue,5,Siqueira das Pedras,Transportadora_B,3,0.16,Região_E,1444,1.96,1,5,1,0,0,0,1.0,-0.35427920715459443,-1.245847529192911,-1.277659109502207,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
263,34,2023-04-18,1202.07,Entregue,2,7,2023-04-19,2023-04-27,2023-04-27,0,3,Entregue,3,Novais,Transportadora_G,5,0.28,Região_C,1336,1.7,1,8,4,1,0,0,1.0,-1.0507590891054028,-1.245847529192911,-0.6031953881390851,0.4165631728352765,-0.14250757711835713,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
264,13,2023-08-24,3505.56,Entregue,3,3,2023-08-25,2023-09-04,2023-09-04,0,5,Entregue,2,Câmara do Oeste,Transportadora_C,8,0.2,Região_B,1392,1.27,1,10,8,3,0,0,1.0,0.3039556215787945,-1.245847529192911,-0.15355290723033735,0.5724959113297651,-1.791989627209704,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
265,295,2023-04-27,2240.16,Entregue,3,7,2023-04-30,2023-05-06,2023-05-06,0,3,Entregue,2,Martins,Transportadora_G,5,0.28,Região_B,1392,1.27,3,6,4,3,0,0,1.0,-0.44024383007924756,1.201790052718506,-1.052837869047833,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
266,61,2023-10-01,234.04,Entregue,1,1,2023-10-04,2023-10-15,2023-10-15,0,3,Entregue,2,da Paz,Transportadora_A,9,0.26,Região_B,1392,1.27,3,11,10,6,1,0,1.0,-1.620071081509808,1.201790052718506,0.07126833322403657,0.5724959113297651,-1.791989627209704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
267,258,2023-02-24,3060.15,Entregue,3,7,2023-02-26,2023-03-07,2023-03-07,0,5,Entregue,5,Almeida,Transportadora_G,5,0.28,Região_E,1444,1.96,2,9,2,4,0,0,1.0,0.042003766226330175,-0.0220287382372025,-0.3783741476847113,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
268,243,2023-03-22,3796.89,Entregue,5,3,2023-03-25,2023-04-08,2023-04-08,0,5,Entregue,4,Duarte da Prata,Transportadora_C,8,0.2,Região_D,1204,1.87,3,14,3,2,0,0,1.0,0.475290872291247,1.201790052718506,0.7457320545871583,0.0490074320982676,0.5096132333828737,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
269,6,2023-10-11,4667.46,Entregue,5,7,2023-10-14,2023-10-23,2023-10-23,0,3,Entregue,5,Carvalho de Lima,Transportadora_G,5,0.28,Região_E,1444,1.96,3,9,10,2,0,0,1.0,0.9872852745592585,1.201790052718506,-0.3783741476847113,0.7172905970746474,0.8548536624717598,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
270,108,2023-06-26,2109.86,Entregue,2,3,2023-06-27,2023-07-12,2023-07-17,5,2,Entregue,1,Marques Paulista,Transportadora_C,8,0.2,Região_A,454,1.9,1,15,6,0,0,1,0.75,-0.5168750838733385,-1.245847529192911,0.9705532950415322,-2.039377458452919,0.6246933764125018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
271,59,2023-04-03,4971.67,Entregue,5,2,2023-04-06,2023-04-11,2023-04-11,0,3,Entregue,4,Sales de Goiás,Transportadora_B,3,0.16,Região_D,1204,1.87,3,5,4,0,0,0,1.0,1.1661954335515874,1.201790052718506,-1.277659109502207,0.0490074320982676,0.5096132333828737,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
272,170,2023-07-02,2550.63,Entregue,2,2,2023-07-04,2023-07-09,2023-07-09,0,4,Entregue,3,Dias,Transportadora_B,3,0.16,Região_C,1336,1.7,2,5,7,6,1,0,1.0,-0.2576520774664196,-0.0220287382372025,-1.277659109502207,0.4165631728352765,-0.14250757711835713,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
273,231,2023-06-18,5124.34,Entregue,5,6,2023-06-20,2023-07-09,2023-07-09,0,3,Entregue,5,Albuquerque do Galho,Transportadora_F,10,0.21,Região_E,1444,1.96,2,19,6,6,1,0,1.0,1.2559827974559918,-0.0220287382372025,1.869838256859028,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
274,161,2023-05-07,3575.68,Entregue,2,3,2023-05-09,2023-05-24,2023-05-24,0,4,Entregue,5,da Mata Grande,Transportadora_C,8,0.2,Região_E,1444,1.96,2,15,5,6,1,0,1.0,0.34519417504035754,-0.0220287382372025,0.9705532950415322,0.7172905970746474,0.8548536624717598,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
